iso_code,continent,location,datetime,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million
IND,Asia,India,2021-07-17,1393409033,31106065,41157,38406.143,413609,518,795.571,22323.714,29.537,27.563,296.832,0.372,0.571
IND,Asia,India,2021-07-18,1393409033,31144229,38164,38550.429,414108,499,763.429,22351.103,27.389,27.666,297.191,0.358,0.548
IND,Asia,India,2021-07-19,1393409033,31174322,30093,38148.571,414482,374,528.286,22372.7,21.597,27.378,297.459,0.268,0.379
IND,Asia,India,2021-07-20,1393409033,31216337,42015,38598.571,418480,3998,1010.571,22402.852,30.153,27.701,300.328,2.869,0.725
IND,Asia,India,2021-07-21,1393409033,31257720,41383,38548.571,418987,507,999.714,22432.552,29.699,27.665,300.692,0.364,0.717
IND,Asia,India,2021-07-22,1393409033,31293062,35342,38033.286,419470,483,991.286,22457.915,25.364,27.295,301.039,0.347,0.711
IND,Asia,India,2021-07-23,1393409033,31293062,0,32593.429,419470,0,911.286,22457.915,0,23.391,301.039,0,0.654
IND,Asia,India,2021-07-24,1393409033,31371901,78839,37976.571,420551,1081,991.714,22514.495,56.58,27.254,301.814,0.776,0.712
IND,Asia,India,2021-07-25,1393409033,31411262,39361,38147.571,420967,416,979.857,22542.743,28.248,27.377,302.113,0.299,0.703
IND,Asia,India,2021-07-26,1393409033,31440951,29689,38089.857,421382,415,985.714,22564.05,21.307,27.336,302.411,0.298,0.707
IND,Asia,India,2021-07-27,1393409033,31484605,43654,38324,422022,640,506,22595.379,31.329,27.504,302.87,0.459,0.363
IND,Asia,India,2021-07-28,1393409033,31528114,43509,38627.714,422662,640,525,22626.604,31.225,27.722,303.329,0.459,0.377
IND,Asia,India,2021-07-29,1393409033,31572344,44230,39897.429,423217,555,535.286,22658.346,31.742,28.633,303.728,0.398,0.384
IND,Asia,India,2021-07-30,1393409033,31613993,41649,45847.286,423810,593,620,22688.236,29.89,32.903,304.153,0.426,0.445
IND,Asia,India,2021-07-31,1393409033,31655824,41831,40560.429,424351,541,542.857,22718.257,30.021,29.109,304.542,0.388,0.39
IND,Asia,India,2021-08-01,1393409033,31695958,40134,40670.857,424773,422,543.714,22747.059,28.803,29.188,304.844,0.303,0.39
IND,Asia,India,2021-08-02,1393409033,31726507,30549,40793.714,425195,422,544.714,22768.983,21.924,29.276,305.147,0.303,0.391
IND,Asia,India,2021-08-03,1393409033,31769132,42625,40646.714,425757,562,533.571,22799.574,30.59,29.171,305.551,0.403,0.383
IND,Asia,India,2021-08-04,1393409033,31812114,42982,40571.429,426290,533,518.286,22830.42,30.847,29.117,305.933,0.383,0.372
IND,Asia,India,2021-08-05,1393409033,31856757,44643,40630.429,426754,464,505.286,22862.459,32.039,29.159,306.266,0.333,0.363
IND,Asia,India,2021-08-06,1393409033,31895385,38628,40198.857,427371,617,508.714,22890.181,27.722,28.849,306.709,0.443,0.365
IND,Asia,India,2021-08-07,1393409033,31934455,39070,39804.429,427862,491,501.571,22918.22,28.039,28.566,307.061,0.352,0.36
IND,Asia,India,2021-08-08,1393409033,31969954,35499,39142.286,428309,447,505.143,22943.697,25.476,28.091,307.382,0.321,0.363
IND,Asia,India,2021-08-09,1393409033,31998158,28204,38807.286,428682,373,498.143,22963.938,20.241,27.851,307.65,0.268,0.357
IND,Asia,India,2021-08-10,1393409033,32036511,38353,38197,429179,497,488.857,22991.462,27.525,27.413,308.006,0.357,0.351
IND,Asia,India,2021-08-11,1393409033,32077706,41195,37941.714,429669,490,482.714,23021.026,29.564,27.229,308.358,0.352,0.346
IND,Asia,India,2021-08-12,1393409033,32117826,40120,37295.571,430254,585,500,23049.819,28.793,26.766,308.778,0.42,0.359
IND,Asia,India,2021-08-13,1393409033,32156493,38667,37301.143,430732,478,480.143,23077.569,27.75,26.77,309.121,0.343,0.345
IND,Asia,India,2021-08-14,1393409033,32192576,36083,36874.429,431225,493,480.429,23103.464,25.895,26.463,309.475,0.354,0.345
IND,Asia,India,2021-08-15,1393409033,32225513,32937,36508.429,431642,417,476.143,23127.102,23.638,26.201,309.774,0.299,0.342
IND,Asia,India,2021-08-16,1393409033,32250679,25166,36074.429,432079,437,485.286,23145.163,18.061,25.889,310.088,0.314,0.348
IND,Asia,India,2021-08-17,1393409033,32285857,35178,35620.857,432519,440,477.143,23170.409,25.246,25.564,310.403,0.316,0.342
IND,Asia,India,2021-08-18,1393409033,32322258,36401,34936,433049,530,482.857,23196.533,26.124,25.072,310.784,0.38,0.347
IND,Asia,India,2021-08-19,1393409033,32358829,36571,34429,433589,540,476.429,23222.778,26.246,24.708,311.171,0.388,0.342
IND,Asia,India,2021-08-20,1393409033,32393286,34457,33827.571,433964,375,461.714,23247.507,24.729,24.277,311.44,0.269,0.331
IND,Asia,India,2021-08-21,1393409033,32424234,30948,33094,434367,403,448.857,23269.717,22.21,23.75,311.73,0.289,0.322
IND,Asia,India,2021-08-22,1393409033,32449306,25072,31970.429,434756,389,444.857,23287.71,17.993,22.944,312.009,0.279,0.319
IND,Asia,India,2021-08-23,1393409033,32474773,25467,32013.429,435110,354,433,23305.987,18.277,22.975,312.263,0.254,0.311
IND,Asia,India,2021-08-24,1393409033,32512366,37593,32358.429,435758,648,462.714,23332.966,26.979,23.222,312.728,0.465,0.332
IND,Asia,India,2021-08-25,1393409033,32558530,46164,33753.143,436365,607,473.714,23366.097,33.13,24.223,313.164,0.436,0.34
IND,Asia,India,2021-08-26,1393409033,32603188,44658,34908.429,436861,496,467.429,23398.146,32.049,25.053,313.52,0.356,0.335
IND,Asia,India,2021-08-27,1393409033,32649947,46759,36665.857,437370,509,486.571,23431.703,33.557,26.314,313.885,0.365,0.349
IND,Asia,India,2021-08-28,1393409033,32695030,45083,38685.143,437830,460,494.714,23464.058,32.354,27.763,314.215,0.33,0.355
IND,Asia,India,2021-08-29,1393409033,32737939,42909,41233.286,438210,380,493.429,23494.852,30.794,29.592,314.488,0.273,0.354
IND,Asia,India,2021-08-30,1393409033,32768880,30941,42015.286,438560,350,492.857,23517.057,22.205,30.153,314.739,0.251,0.354
IND,Asia,India,2021-08-31,1393409033,32810845,41965,42639.857,439020,460,466,23547.174,30.117,30.601,315.069,0.33,0.334
IND,Asia,India,2021-09-01,1393409033,32857937,47092,42772.429,439529,509,452,23580.97,33.796,30.696,315.434,0.365,0.324
IND,Asia,India,2021-09-02,1393409033,32903289,45352,42871.571,439895,366,433.429,23613.518,32.548,30.767,315.697,0.263,0.311
IND,Asia,India,2021-09-03,1393409033,32945907,42618,42280,440225,330,407.857,23644.103,30.585,30.343,315.934,0.237,0.293
IND,Asia,India,2021-09-04,1393409033,32988673,42766,41949,440533,308,386.143,23674.795,30.692,30.105,316.155,0.221,0.277
IND,Asia,India,2021-09-05,1393409033,33027621,38948,41383.143,440752,219,363.143,23702.746,27.952,29.699,316.312,0.157,0.261
IND,Asia,India,2021-09-06,1393409033,33058843,31222,41423.286,441042,290,354.571,23725.153,22.407,29.728,316.52,0.208,0.254
IND,Asia,India,2021-09-07,1393409033,33096718,37875,40839,441411,369,341.571,23752.335,27.182,29.309,316.785,0.265,0.245
IND,Asia,India,2021-09-08,1393409033,33139981,43263,40292,441749,338,317.143,23783.383,31.048,28.916,317.028,0.243,0.228
IND,Asia,India,2021-09-09,1393409033,33174954,34973,38809.286,442009,260,302,23808.482,25.099,27.852,317.214,0.187,0.217
IND,Asia,India,2021-09-10,1393409033,33208330,33376,37489,442317,308,298.857,23832.435,23.953,26.905,317.435,0.221,0.214
IND,Asia,India,2021-09-11,1393409033,33236921,28591,35464,442655,338,303.143,23852.954,20.519,25.451,317.678,0.243,0.218
IND,Asia,India,2021-09-12,1393409033,33264175,27254,33793.429,442874,219,303.143,23872.513,19.559,24.252,317.835,0.157,0.218
IND,Asia,India,2021-09-13,1393409033,33289579,25404,32962.286,443213,339,310.143,23890.744,18.232,23.656,318.078,0.243,0.223
IND,Asia,India,2021-09-14,1393409033,33316755,27176,31433.857,443497,284,298,23910.248,19.503,22.559,318.282,0.204,0.214
IND,Asia,India,2021-09-15,1393409033,33347325,30570,29620.571,443928,431,311.286,23932.187,21.939,21.258,318.591,0.309,0.223
IND,Asia,India,2021-09-16,1393409033,33381728,34403,29539.143,444248,320,319.857,23956.876,24.69,21.199,318.821,0.23,0.23
IND,Asia,India,2021-09-17,1393409033,33417390,35662,29865.714,444529,281,316,23982.47,25.593,21.434,319.023,0.202,0.227
IND,Asia,India,2021-09-18,1393409033,33448163,30773,30177.429,444838,309,311.857,24004.554,22.085,21.657,319.244,0.222,0.224
IND,Asia,India,2021-09-19,1393409033,33478419,30256,30606.286,445133,295,322.714,24026.268,21.714,21.965,319.456,0.212,0.232
IND,Asia,India,2021-09-20,1393409033,33504534,26115,30707.857,445385,252,310.286,24045.01,18.742,22.038,319.637,0.181,0.223
IND,Asia,India,2021-09-21,1393409033,33531498,26964,30677.571,445768,383,324.429,24064.361,19.351,22.016,319.912,0.275,0.233
IND,Asia,India,2021-09-22,1393409033,33563421,31923,30870.857,446050,282,303.143,24087.271,22.91,22.155,320.114,0.202,0.218
IND,Asia,India,2021-09-23,1393409033,33594803,31382,30439.286,446368,318,302.857,24109.793,22.522,21.845,320.342,0.228,0.217
IND,Asia,India,2021-09-24,1393409033,33624419,29616,29575.571,446658,290,304.143,24131.047,21.254,21.225,320.551,0.208,0.218
IND,Asia,India,2021-09-25,1393409033,33652745,28326,29226,446918,260,297.143,24151.376,20.329,20.974,320.737,0.187,0.213
IND,Asia,India,2021-09-26,1393409033,33678786,26041,28623.857,447194,276,294.429,24170.064,18.689,20.542,320.935,0.198,0.211
IND,Asia,India,2021-09-27,1393409033,33697581,18795,27578.143,447373,179,284,24183.553,13.489,19.792,321.064,0.128,0.204
IND,Asia,India,2021-09-28,1393409033,33716451,18870,26421.857,447751,378,283.286,24197.095,13.542,18.962,321.335,0.271,0.203
IND,Asia,India,2021-09-29,1393409033,33739980,23529,25222.714,448062,311,287.429,24213.981,16.886,18.101,321.558,0.223,0.206
IND,Asia,India,2021-09-30,1393409033,33766707,26727,24557.714,448339,277,281.571,24233.162,19.181,17.624,321.757,0.199,0.202
IND,Asia,India,2021-10-01,1393409033,33791061,24354,23806,448573,234,273.571,24250.64,17.478,17.085,321.925,0.168,0.196
IND,Asia,India,2021-10-02,1393409033,33813903,22842,23022.571,448817,244,271.286,24267.033,16.393,16.522,322.1,0.175,0.195
IND,Asia,India,2021-10-03,1393409033,33834702,20799,22273.714,448997,180,257.571,24281.96,14.927,15.985,322.229,0.129,0.185
IND,Asia,India,2021-10-04,1393409033,33853048,18346,22209.571,449260,263,269.571,24295.126,13.166,15.939,322.418,0.189,0.193
IND,Asia,India,2021-10-05,1393409033,33871881,18833,22204.286,449538,278,255.286,24308.642,13.516,15.935,322.617,0.2,0.183
IND,Asia,India,2021-10-06,1393409033,33894312,22431,22047.429,449856,318,256.286,24324.74,16.098,15.823,322.846,0.228,0.184
IND,Asia,India,2021-10-07,1393409033,33915569,21257,21266,450127,271,255.429,24339.995,15.255,15.262,323.04,0.194,0.183
IND,Asia,India,2021-10-08,1393409033,33935309,19740,20606.857,450375,248,257.429,24354.162,14.167,14.789,323.218,0.178,0.185
IND,Asia,India,2021-10-09,1393409033,33953475,18166,19938.857,450589,214,253.143,24367.199,13.037,14.309,323.372,0.154,0.182
IND,Asia,India,2021-10-10,1393409033,33971607,18132,19557.857,450782,193,255,24380.212,13.013,14.036,323.51,0.139,0.183
IND,Asia,India,2021-10-11,1393409033,33985920,14313,18981.714,450963,181,243.286,24390.483,10.272,13.622,323.64,0.13,0.175
IND,Asia,India,2021-10-12,1393409033,34001743,15823,18551.714,451189,226,235.857,24401.839,11.356,13.314,323.802,0.162,0.169
IND,Asia,India,2021-10-13,1393409033,34020730,18987,18059.714,451435,246,225.571,24415.465,13.626,12.961,323.979,0.177,0.162
IND,Asia,India,2021-10-14,1393409033,34037592,16862,17431.857,451814,379,241,24427.567,12.101,12.51,324.251,0.272,0.173
IND,Asia,India,2021-10-15,1393409033,34053573,15981,16894.857,451980,166,229.286,24439.036,11.469,12.125,324.37,0.119,0.165
IND,Asia,India,2021-10-16,1393409033,34067719,14146,16320.571,452124,144,219.286,24449.188,10.152,11.713,324.473,0.103,0.157
IND,Asia,India,2021-10-17,1393409033,34081315,13596,15672.571,452290,166,215.429,24458.945,9.757,11.248,324.592,0.119,0.155
IND,Asia,India,2021-10-18,1393409033,34094373,13058,15493.286,452454,164,213,24468.316,9.371,11.119,324.71,0.118,0.153
IND,Asia,India,2021-10-19,1393409033,34108996,14623,15321.857,452651,197,208.857,24478.811,10.494,10.996,324.851,0.141,0.15
IND,Asia,India,2021-10-20,1393409033,34127450,18454,15245.714,452811,160,196.571,24492.055,13.244,10.941,324.966,0.115,0.141
IND,Asia,India,2021-10-21,1393409033,34143236,15786,15092,453042,231,175.429,24503.384,11.329,10.831,325.132,0.166,0.126
IND,Asia,India,2021-10-22,1393409033,34159562,16326,15141.286,453708,666,246.857,24515.1,11.717,10.866,325.61,0.478,0.177
IND,Asia,India,2021-10-23,1393409033,34175468,15906,15392.714,454269,561,306.429,24526.515,11.415,11.047,326.013,0.403,0.22
IND,Asia,India,2021-10-24,1393409033,34189774,14306,15494.143,454712,443,346,24536.782,10.267,11.12,326.331,0.318,0.248
IND,Asia,India,2021-10-25,1393409033,34202202,12428,15404.143,455068,356,373.429,24545.701,8.919,11.055,326.586,0.255,0.268
IND,Asia,India,2021-10-26,1393409033,34215653,13451,15236.714,455653,585,428.857,24555.355,9.653,10.935,327.006,0.42,0.308
IND,Asia,India,2021-10-27,1393409033,34231809,16156,14908.429,456386,733,510.714,24566.949,11.595,10.699,327.532,0.526,0.367
IND,Asia,India,2021-10-28,1393409033,34246157,14348,14703,457191,805,592.714,24577.246,10.297,10.552,328.11,0.578,0.425
IND,Asia,India,2021-10-29,1393409033,34260470,14313,14415.429,457740,549,576,24587.518,10.272,10.345,328.504,0.394,0.413
